Order ID,Order Date,Customer,City,Country,Product Name,Product Category,Unit Price,Quantity,Discount,Freight,Sales Rep
10675,9/19/1997,Frankenversand,München,Germany,Perth Pasties,Meat/Poultry,32.8,10,0,31.85,Steven Buchanan
10675,9/19/1997,Frankenversand,München,Germany,Escargots de Bourgogne,Seafood,13.25,30,0,31.85,Steven Buchanan
10676,9/22/1997,Tortuga Restaurante,México D.F.,Mexico,Ikura,Seafood,31,2,0,2.01,Andrew Fuller
10676,9/22/1997,Tortuga Restaurante,México D.F.,Mexico,Teatime Chocolate Biscuits,Confections,9.2,7,0,2.01,Andrew Fuller
10676,9/22/1997,Tortuga Restaurante,México D.F.,Mexico,Gula Malacca,Condiments,19.45,21,0,2.01,Andrew Fuller
10677,9/22/1997,Antonio Moreno Taquería,México D.F.,Mexico,Gumbär Gummibärchen,Confections,31.23,30,0.15,4.03,Nancy Davolio
10677,9/22/1997,Antonio Moreno Taquería,México D.F.,Mexico,Geitost,Dairy Products,2.5,8,0.15,4.03,Nancy Davolio
10678,9/23/1997,Save-a-lot Markets,Boise,USA,Queso Manchego La Pastora,Dairy Products,38,100,0,388.98,Robert King
10678,9/23/1997,Save-a-lot Markets,Boise,USA,Geitost,Dairy Products,2.5,30,0,388.98,Robert King
10678,9/23/1997,Save-a-lot Markets,Boise,USA,Jack's New England Clam Chowder,Seafood,9.65,120,0,388.98,Robert King
10678,9/23/1997,Save-a-lot Markets,Boise,USA,Tourtière,Meat/Poultry,7.45,30,0,388.98,Robert King
10679,9/23/1997,Blondesddsl père et fils,Strasbourg,France,Raclette Courdavault,Dairy Products,55,12,0,27.94,Laura Callahan
10680,9/24/1997,Old World Delicatessen,Anchorage,USA,Pavlova,Confections,17.45,50,0.25,26.61,Nancy Davolio
10680,9/24/1997,Old World Delicatessen,Anchorage,USA,Gorgonzola Telino,Dairy Products,12.5,20,0.25,26.61,Nancy Davolio
10680,9/24/1997,Old World Delicatessen,Anchorage,USA,Singaporean Hokkien Fried Mee,Grains/Cereals,14,40,0.25,26.61,Nancy Davolio
10681,9/25/1997,Great Lakes Food Market,Eugene,USA,Teatime Chocolate Biscuits,Confections,9.2,30,0.1,76.13,Janet Leverling
10681,9/25/1997,Great Lakes Food Market,Eugene,USA,Sir Rodney's Scones,Confections,10,12,0.1,76.13,Janet Leverling
10681,9/25/1997,Great Lakes Food Market,Eugene,USA,Wimmers gute Semmelknödel,Grains/Cereals,33.25,28,0,76.13,Janet Leverling
10682,9/25/1997,Antonio Moreno Taquería,México D.F.,Mexico,Geitost,Dairy Products,2.5,30,0,36.13,Janet Leverling
10682,9/25/1997,Antonio Moreno Taquería,México D.F.,Mexico,Louisiana Hot Spiced Okra,Condiments,17,4,0,36.13,Janet Leverling
10682,9/25/1997,Antonio Moreno Taquería,México D.F.,Mexico,Rhönbräu Klosterbier,Beverages,7.75,30,0,36.13,Janet Leverling
10683,9/26/1997,Du monde entier,Nantes,France,Filo Mix,Grains/Cereals,7,9,0,4.4,Andrew Fuller
10684,9/26/1997,Ottilies Käseladen,Köln,Germany,Boston Crab Meat,Seafood,18.4,20,0,145.63,Janet Leverling
10684,9/26/1997,Ottilies Käseladen,Köln,Germany,Zaanse koeken,Confections,9.5,40,0,145.63,Janet Leverling
10684,9/26/1997,Ottilies Käseladen,Köln,Germany,Camembert Pierrot,Dairy Products,34,30,0,145.63,Janet Leverling
10685,9/29/1997,Gourmet Lanchonetes,Campinas,Brazil,Ikura,Seafood,31,20,0,33.75,Margaret Peacock
10685,9/29/1997,Gourmet Lanchonetes,Campinas,Brazil,Jack's New England Clam Chowder,Seafood,9.65,4,0,33.75,Margaret Peacock
10685,9/29/1997,Gourmet Lanchonetes,Campinas,Brazil,Zaanse koeken,Confections,9.5,15,0,33.75,Margaret Peacock
10686,9/30/1997,Piccolo und mehr,Salzburg,Austria,Alice Mutton,Meat/Poultry,39,30,0.2,96.5,Andrew Fuller
10686,9/30/1997,Piccolo und mehr,Salzburg,Austria,Gumbär Gummibärchen,Confections,31.23,15,0,96.5,Andrew Fuller
10687,9/30/1997,Hungry Owl All-Night Grocers,Cork,Ireland,Mishi Kobe Niku,Meat/Poultry,97,50,0.25,296.43,Anne Dodsworth
10687,9/30/1997,Hungry Owl All-Night Grocers,Cork,Ireland,Thüringer Rostbratwurst,Meat/Poultry,123.79,10,0,296.43,Anne Dodsworth
10687,9/30/1997,Hungry Owl All-Night Grocers,Cork,Ireland,Inlagd Sill,Seafood,19,6,0.25,296.43,Anne Dodsworth
10688,10/1/1997,Vaffeljernet,Århus,Denmark,Ikura,Seafood,31,18,0.1,299.09,Margaret Peacock
10688,10/1/1997,Vaffeljernet,Århus,Denmark,Rössle Sauerkraut,Produce,45.6,60,0.1,299.09,Margaret Peacock
10688,10/1/1997,Vaffeljernet,Århus,Denmark,Sasquatch Ale,Beverages,14,14,0,299.09,Margaret Peacock
10689,10/1/1997,Berglunds snabbköp,Luleå,Sweden,Chai,Beverages,18,35,0.25,13.42,Nancy Davolio
10690,10/2/1997,Hanari Carnes,Rio de Janeiro,Brazil,Gnocchi di nonna Alice,Grains/Cereals,38,20,0.25,15.8,Nancy Davolio
10690,10/2/1997,Hanari Carnes,Rio de Janeiro,Brazil,Original Frankfurter grüne Soße,Condiments,13,30,0.25,15.8,Nancy Davolio
10691,10/3/1997,QUICK-Stop,Cunewalde,Germany,Chai,Beverages,18,30,0,810.05,Andrew Fuller
10691,10/3/1997,QUICK-Stop,Cunewalde,Germany,Thüringer Rostbratwurst,Meat/Poultry,123.79,40,0,810.05,Andrew Fuller
10691,10/3/1997,QUICK-Stop,Cunewalde,Germany,Ipoh Coffee,Beverages,46,40,0,810.05,Andrew Fuller
10691,10/3/1997,QUICK-Stop,Cunewalde,Germany,Gula Malacca,Condiments,19.45,24,0,810.05,Andrew Fuller
10691,10/3/1997,QUICK-Stop,Cunewalde,Germany,Tarte au sucre,Confections,49.3,48,0,810.05,Andrew Fuller
10692,10/3/1997,Alfreds Futterkiste,Berlin,Germany,Vegie-spread,Condiments,43.9,20,0,61.02,Margaret Peacock
10693,10/6/1997,White Clover Markets,Seattle,USA,Mishi Kobe Niku,Meat/Poultry,97,6,0,139.34,Janet Leverling
10693,10/6/1997,White Clover Markets,Seattle,USA,Tourtière,Meat/Poultry,7.45,60,0.15,139.34,Janet Leverling
10693,10/6/1997,White Clover Markets,Seattle,USA,Gudbrandsdalsost,Dairy Products,36,30,0.15,139.34,Janet Leverling
10693,10/6/1997,White Clover Markets,Seattle,USA,Röd Kaviar,Seafood,15,15,0.15,139.34,Janet Leverling
10694,10/6/1997,QUICK-Stop,Cunewalde,Germany,Uncle Bob's Organic Dried Pears,Produce,30,90,0,398.36,Laura Callahan
10694,10/6/1997,QUICK-Stop,Cunewalde,Germany,Raclette Courdavault,Dairy Products,55,25,0,398.36,Laura Callahan
10694,10/6/1997,QUICK-Stop,Cunewalde,Germany,Outback Lager,Beverages,15,50,0,398.36,Laura Callahan
10695,10/7/1997,Wilman Kala,Helsinki,Finland,Northwoods Cranberry Sauce,Condiments,40,10,0,16.72,Robert King
10695,10/7/1997,Wilman Kala,Helsinki,Finland,Queso Manchego La Pastora,Dairy Products,38,4,0,16.72,Robert King
10695,10/7/1997,Wilman Kala,Helsinki,Finland,Guaraná Fantástica,Beverages,4.5,20,0,16.72,Robert King
10696,10/8/1997,White Clover Markets,Seattle,USA,Alice Mutton,Meat/Poultry,39,20,0,102.55,Laura Callahan
10696,10/8/1997,White Clover Markets,Seattle,USA,Spegesild,Seafood,12,18,0,102.55,Laura Callahan
10697,10/8/1997,LINO-Delicateses,I. de Margarita,Venezuela,Teatime Chocolate Biscuits,Confections,9.2,7,0.25,45.52,Janet Leverling
10697,10/8/1997,LINO-Delicateses,I. de Margarita,Venezuela,Steeleye Stout,Beverages,18,9,0.25,45.52,Janet Leverling
10697,10/8/1997,LINO-Delicateses,I. de Margarita,Venezuela,Escargots de Bourgogne,Seafood,13.25,30,0.25,45.52,Janet Leverling
10697,10/8/1997,LINO-Delicateses,I. de Margarita,Venezuela,Outback Lager,Beverages,15,30,0.25,45.52,Janet Leverling
10698,10/9/1997,Ernst Handel,Graz,Austria,Queso Cabrales,Dairy Products,21,15,0,272.47,Margaret Peacock
10698,10/9/1997,Ernst Handel,Graz,Austria,Alice Mutton,Meat/Poultry,39,8,0.05,272.47,Margaret Peacock
10698,10/9/1997,Ernst Handel,Graz,Austria,Thüringer Rostbratwurst,Meat/Poultry,123.79,12,0.05,272.47,Margaret Peacock
10698,10/9/1997,Ernst Handel,Graz,Austria,Louisiana Fiery Hot Pepper Sauce,Condiments,21.05,65,0.05,272.47,Margaret Peacock
10698,10/9/1997,Ernst Handel,Graz,Austria,Outback Lager,Beverages,15,8,0.05,272.47,Margaret Peacock
10699,10/9/1997,Morgenstern Gesundkost,Leipzig,Germany,Zaanse koeken,Confections,9.5,12,0,0.58,Janet Leverling
10700,10/10/1997,Save-a-lot Markets,Boise,USA,Chai,Beverages,18,5,0.2,65.1,Janet Leverling
10700,10/10/1997,Save-a-lot Markets,Boise,USA,Sasquatch Ale,Beverages,14,12,0.2,65.1,Janet Leverling
10700,10/10/1997,Save-a-lot Markets,Boise,USA,Scottish Longbreads,Confections,12.5,40,0.2,65.1,Janet Leverling
10700,10/10/1997,Save-a-lot Markets,Boise,USA,Flotemysost,Dairy Products,21.5,60,0.2,65.1,Janet Leverling
10701,10/13/1997,Hungry Owl All-Night Grocers,Cork,Ireland,Raclette Courdavault,Dairy Products,55,42,0.15,220.31,Michael Suyama
10701,10/13/1997,Hungry Owl All-Night Grocers,Cork,Ireland,Flotemysost,Dairy Products,21.5,20,0.15,220.31,Michael Suyama
10701,10/13/1997,Hungry Owl All-Night Grocers,Cork,Ireland,Lakkalikööri,Beverages,18,35,0.15,220.31,Michael Suyama
10702,10/13/1997,Alfreds Futterkiste,Berlin,Germany,Aniseed Syrup,Condiments,10,6,0,23.94,Margaret Peacock
10702,10/13/1997,Alfreds Futterkiste,Berlin,Germany,Lakkalikööri,Beverages,18,15,0,23.94,Margaret Peacock
10703,10/14/1997,Folk och fä HB,Bräcke,Sweden,Chang,Beverages,19,5,0,152.3,Michael Suyama
10703,10/14/1997,Folk och fä HB,Bräcke,Sweden,Raclette Courdavault,Dairy Products,55,35,0,152.3,Michael Suyama
10703,10/14/1997,Folk och fä HB,Bräcke,Sweden,Röd Kaviar,Seafood,15,35,0,152.3,Michael Suyama
10704,10/14/1997,Queen Cozinha,Sao Paulo,Brazil,Chef Anton's Cajun Seasoning,Condiments,22,6,0,4.78,Michael Suyama
10704,10/14/1997,Queen Cozinha,Sao Paulo,Brazil,Guaraná Fantástica,Beverages,4.5,35,0,4.78,Michael Suyama
10704,10/14/1997,Queen Cozinha,Sao Paulo,Brazil,Chocolade,Confections,12.75,24,0,4.78,Michael Suyama
10705,10/15/1997,HILARION-Abastos,San Cristóbal,Venezuela,Gorgonzola Telino,Dairy Products,12.5,20,0,3.52,Anne Dodsworth
10705,10/15/1997,HILARION-Abastos,San Cristóbal,Venezuela,Mascarpone Fabioli,Dairy Products,32,4,0,3.52,Anne Dodsworth
10706,10/16/1997,Old World Delicatessen,Anchorage,USA,Pavlova,Confections,17.45,20,0,135.63,Laura Callahan
10706,10/16/1997,Old World Delicatessen,Anchorage,USA,Ipoh Coffee,Beverages,46,24,0,135.63,Laura Callahan
10706,10/16/1997,Old World Delicatessen,Anchorage,USA,Raclette Courdavault,Dairy Products,55,8,0,135.63,Laura Callahan
10707,10/16/1997,Around the Horn,London,UK,Pâté chinois,Meat/Poultry,24,21,0,21.74,Margaret Peacock
10707,10/16/1997,Around the Horn,London,UK,Ravioli Angelo,Grains/Cereals,19.5,40,0,21.74,Margaret Peacock
10707,10/16/1997,Around the Horn,London,UK,Outback Lager,Beverages,15,28,0.15,21.74,Margaret Peacock
10708,10/17/1997,The Big Cheese,Portland,USA,Chef Anton's Gumbo Mix,Condiments,21.35,4,0,2.96,Michael Suyama
10708,10/17/1997,The Big Cheese,Portland,USA,Inlagd Sill,Seafood,19,5,0,2.96,Michael Suyama
10709,10/17/1997,Gourmet Lanchonetes,Campinas,Brazil,Northwoods Cranberry Sauce,Condiments,40,40,0,210.8,Nancy Davolio
10709,10/17/1997,Gourmet Lanchonetes,Campinas,Brazil,Manjimup Dried Apples,Produce,53,28,0,210.8,Nancy Davolio
10709,10/17/1997,Gourmet Lanchonetes,Campinas,Brazil,Camembert Pierrot,Dairy Products,34,10,0,210.8,Nancy Davolio
10710,10/20/1997,Franchi S.p.A.,Torino,Italy,Teatime Chocolate Biscuits,Confections,9.2,5,0,4.98,Nancy Davolio
10710,10/20/1997,Franchi S.p.A.,Torino,Italy,Zaanse koeken,Confections,9.5,5,0,4.98,Nancy Davolio
10711,10/21/1997,Save-a-lot Markets,Boise,USA,Teatime Chocolate Biscuits,Confections,9.2,12,0,52.41,Steven Buchanan
10711,10/21/1997,Save-a-lot Markets,Boise,USA,Jack's New England Clam Chowder,Seafood,9.65,42,0,52.41,Steven Buchanan
10711,10/21/1997,Save-a-lot Markets,Boise,USA,Perth Pasties,Meat/Poultry,32.8,120,0,52.41,Steven Buchanan
10712,10/21/1997,Hungry Owl All-Night Grocers,Cork,Ireland,Perth Pasties,Meat/Poultry,32.8,3,0.05,89.93,Janet Leverling
10712,10/21/1997,Hungry Owl All-Night Grocers,Cork,Ireland,Gnocchi di nonna Alice,Grains/Cereals,38,30,0,89.93,Janet Leverling
10713,10/22/1997,Save-a-lot Markets,Boise,USA,Ikura,Seafood,31,18,0,167.05,Nancy Davolio
10713,10/22/1997,Save-a-lot Markets,Boise,USA,Gumbär Gummibärchen,Confections,31.23,30,0,167.05,Nancy Davolio
10713,10/22/1997,Save-a-lot Markets,Boise,USA,Rogede sild,Seafood,9.5,110,0,167.05,Nancy Davolio
10713,10/22/1997,Save-a-lot Markets,Boise,USA,Spegesild,Seafood,12,24,0,167.05,Nancy Davolio
10714,10/22/1997,Save-a-lot Markets,Boise,USA,Chang,Beverages,19,30,0.25,24.49,Steven Buchanan
10714,10/22/1997,Save-a-lot Markets,Boise,USA,Alice Mutton,Meat/Poultry,39,27,0.25,24.49,Steven Buchanan
10714,10/22/1997,Save-a-lot Markets,Boise,USA,Zaanse koeken,Confections,9.5,50,0.25,24.49,Steven Buchanan
10714,10/22/1997,Save-a-lot Markets,Boise,USA,Gnocchi di nonna Alice,Grains/Cereals,38,18,0.25,24.49,Steven Buchanan
10714,10/22/1997,Save-a-lot Markets,Boise,USA,Escargots de Bourgogne,Seafood,13.25,12,0.25,24.49,Steven Buchanan
10715,10/23/1997,Bon app',Marseille,France,Ikura,Seafood,31,21,0,63.2,Janet Leverling
10715,10/23/1997,Bon app',Marseille,France,Flotemysost,Dairy Products,21.5,30,0,63.2,Janet Leverling
10716,10/24/1997,Rancho grande,Buenos Aires,Argentina,Sir Rodney's Scones,Confections,10,5,0,22.57,Margaret Peacock
10716,10/24/1997,Rancho grande,Buenos Aires,Argentina,Manjimup Dried Apples,Produce,53,7,0,22.57,Margaret Peacock
10716,10/24/1997,Rancho grande,Buenos Aires,Argentina,Sirop d'érable,Condiments,28.5,10,0,22.57,Margaret Peacock
10717,10/24/1997,Frankenversand,München,Germany,Sir Rodney's Scones,Confections,10,32,0.05,59.25,Nancy Davolio
10717,10/24/1997,Frankenversand,München,Germany,Tourtière,Meat/Poultry,7.45,15,0,59.25,Nancy Davolio
10717,10/24/1997,Frankenversand,München,Germany,Gudbrandsdalsost,Dairy Products,36,25,0.05,59.25,Nancy Davolio
10718,10/27/1997,Königlich Essen,Brandenburg,Germany,Queso Manchego La Pastora,Dairy Products,38,36,0,170.88,Nancy Davolio
10718,10/27/1997,Königlich Essen,Brandenburg,Germany,Pavlova,Confections,17.45,20,0,170.88,Nancy Davolio
10718,10/27/1997,Königlich Essen,Brandenburg,Germany,Inlagd Sill,Seafood,19,40,0,170.88,Nancy Davolio
10718,10/27/1997,Königlich Essen,Brandenburg,Germany,Tarte au sucre,Confections,49.3,20,0,170.88,Nancy Davolio
10719,10/27/1997,Let's Stop N Shop,San Francisco,USA,Carnarvon Tigers,Seafood,62.5,12,0.25,51.44,Laura Callahan
10719,10/27/1997,Let's Stop N Shop,San Francisco,USA,Nord-Ost Matjeshering,Seafood,25.89,3,0.25,51.44,Laura Callahan
10719,10/27/1997,Let's Stop N Shop,San Francisco,USA,Tourtière,Meat/Poultry,7.45,40,0.25,51.44,Laura Callahan
10720,10/28/1997,Que Delícia,Rio de Janeiro,Brazil,Steeleye Stout,Beverages,18,21,0,9.53,Laura Callahan
10720,10/28/1997,Que Delícia,Rio de Janeiro,Brazil,Flotemysost,Dairy Products,21.5,8,0,9.53,Laura Callahan
10721,10/29/1997,QUICK-Stop,Cunewalde,Germany,Gula Malacca,Condiments,19.45,50,0.05,48.92,Steven Buchanan
10722,10/29/1997,Save-a-lot Markets,Boise,USA,Chang,Beverages,19,3,0,74.58,Laura Callahan
10722,10/29/1997,Save-a-lot Markets,Boise,USA,Gorgonzola Telino,Dairy Products,12.5,50,0,74.58,Laura Callahan
10722,10/29/1997,Save-a-lot Markets,Boise,USA,Scottish Longbreads,Confections,12.5,45,0,74.58,Laura Callahan
10722,10/29/1997,Save-a-lot Markets,Boise,USA,Rhönbräu Klosterbier,Beverages,7.75,42,0,74.58,Laura Callahan
10723,10/30/1997,White Clover Markets,Seattle,USA,Gumbär Gummibärchen,Confections,31.23,15,0,21.72,Janet Leverling
10724,10/30/1997,Mère Paillarde,Montréal,Canada,Ikura,Seafood,31,16,0,57.75,Laura Callahan
10724,10/30/1997,Mère Paillarde,Montréal,Canada,Sirop d'érable,Condiments,28.5,5,0,57.75,Laura Callahan
10725,10/31/1997,Familia Arquibaldo,Sao Paulo,Brazil,Jack's New England Clam Chowder,Seafood,9.65,12,0,10.83,Margaret Peacock
10725,10/31/1997,Familia Arquibaldo,Sao Paulo,Brazil,Filo Mix,Grains/Cereals,7,4,0,10.83,Margaret Peacock
10725,10/31/1997,Familia Arquibaldo,Sao Paulo,Brazil,Pâté chinois,Meat/Poultry,24,6,0,10.83,Margaret Peacock
10726,11/3/1997,Eastern Connection,London,UK,Chef Anton's Cajun Seasoning,Condiments,22,25,0,16.56,Margaret Peacock
10726,11/3/1997,Eastern Connection,London,UK,Queso Cabrales,Dairy Products,21,5,0,16.56,Margaret Peacock
10727,11/3/1997,Reggiani Caseifici,Reggio Emilia,Italy,Alice Mutton,Meat/Poultry,39,20,0.05,89.9,Andrew Fuller
10727,11/3/1997,Reggiani Caseifici,Reggio Emilia,Italy,Gnocchi di nonna Alice,Grains/Cereals,38,10,0.05,89.9,Andrew Fuller
10727,11/3/1997,Reggiani Caseifici,Reggio Emilia,Italy,Raclette Courdavault,Dairy Products,55,10,0.05,89.9,Andrew Fuller
10728,11/4/1997,Queen Cozinha,Sao Paulo,Brazil,Nord-Ost Matjeshering,Seafood,25.89,15,0,58.33,Margaret Peacock
10728,11/4/1997,Queen Cozinha,Sao Paulo,Brazil,Boston Crab Meat,Seafood,18.4,6,0,58.33,Margaret Peacock
10728,11/4/1997,Queen Cozinha,Sao Paulo,Brazil,Pâté chinois,Meat/Poultry,24,12,0,58.33,Margaret Peacock
10728,11/4/1997,Queen Cozinha,Sao Paulo,Brazil,Camembert Pierrot,Dairy Products,34,15,0,58.33,Margaret Peacock
10729,11/4/1997,LINO-Delicateses,I. de Margarita,Venezuela,Chai,Beverages,18,50,0,141.06,Laura Callahan
10729,11/4/1997,LINO-Delicateses,I. de Margarita,Venezuela,Sir Rodney's Scones,Confections,10,30,0,141.06,Laura Callahan
10729,11/4/1997,LINO-Delicateses,I. de Margarita,Venezuela,Valkoinen suklaa,Confections,16.25,40,0,141.06,Laura Callahan
10730,11/5/1997,Bon app',Marseille,France,Pavlova,Confections,17.45,15,0.05,20.12,Steven Buchanan
10730,11/5/1997,Bon app',Marseille,France,Gorgonzola Telino,Dairy Products,12.5,3,0.05,20.12,Steven Buchanan
10730,11/5/1997,Bon app',Marseille,France,Louisiana Fiery Hot Pepper Sauce,Condiments,21.05,10,0.05,20.12,Steven Buchanan
10731,11/6/1997,Chop-suey Chinese,Bern,Switzerland,Sir Rodney's Scones,Confections,10,40,0.05,96.65,Robert King
10731,11/6/1997,Chop-suey Chinese,Bern,Switzerland,Manjimup Dried Apples,Produce,53,30,0.05,96.65,Robert King
10732,11/6/1997,Bon app',Marseille,France,Lakkalikööri,Beverages,18,20,0,16.97,Janet Leverling
10733,11/7/1997,Berglunds snabbköp,Luleå,Sweden,Tofu,Produce,23.25,16,0,110.11,Nancy Davolio
10733,11/7/1997,Berglunds snabbköp,Luleå,Sweden,Rössle Sauerkraut,Produce,45.6,20,0,110.11,Nancy Davolio
10733,11/7/1997,Berglunds snabbköp,Luleå,Sweden,Filo Mix,Grains/Cereals,7,25,0,110.11,Nancy Davolio
10734,11/7/1997,Gourmet Lanchonetes,Campinas,Brazil,Grandma's Boysenberry Spread,Condiments,25,30,0,1.63,Andrew Fuller
10734,11/7/1997,Gourmet Lanchonetes,Campinas,Brazil,Nord-Ost Matjeshering,Seafood,25.89,15,0,1.63,Andrew Fuller
10734,11/7/1997,Gourmet Lanchonetes,Campinas,Brazil,Lakkalikööri,Beverages,18,20,0,1.63,Andrew Fuller
10735,11/10/1997,Let's Stop N Shop,San Francisco,USA,Sirop d'érable,Condiments,28.5,20,0.1,45.97,Michael Suyama
10735,11/10/1997,Let's Stop N Shop,San Francisco,USA,Original Frankfurter grüne Soße,Condiments,13,2,0.1,45.97,Michael Suyama
10736,11/11/1997,Hungry Owl All-Night Grocers,Cork,Ireland,Louisiana Fiery Hot Pepper Sauce,Condiments,21.05,40,0,44.1,Anne Dodsworth
10736,11/11/1997,Hungry Owl All-Night Grocers,Cork,Ireland,Rhönbräu Klosterbier,Beverages,7.75,20,0,44.1,Anne Dodsworth
10737,11/11/1997,Vins et alcools Chevalier,Reims,France,Konbu,Seafood,6,4,0,7.79,Andrew Fuller
10737,11/11/1997,Vins et alcools Chevalier,Reims,France,Jack's New England Clam Chowder,Seafood,9.65,12,0,7.79,Andrew Fuller
10738,11/12/1997,Spécialités du monde,Paris,France,Pavlova,Confections,17.45,3,0,2.91,Andrew Fuller
10739,11/12/1997,Vins et alcools Chevalier,Reims,France,Inlagd Sill,Seafood,19,6,0,11.08,Janet Leverling
10739,11/12/1997,Vins et alcools Chevalier,Reims,France,Filo Mix,Grains/Cereals,7,18,0,11.08,Janet Leverling
10740,11/13/1997,White Clover Markets,Seattle,USA,Rössle Sauerkraut,Produce,45.6,5,0.2,81.88,Margaret Peacock
10740,11/13/1997,White Clover Markets,Seattle,USA,Steeleye Stout,Beverages,18,35,0.2,81.88,Margaret Peacock
10740,11/13/1997,White Clover Markets,Seattle,USA,Rogede sild,Seafood,9.5,40,0.2,81.88,Margaret Peacock
10740,11/13/1997,White Clover Markets,Seattle,USA,Gnocchi di nonna Alice,Grains/Cereals,38,14,0.2,81.88,Margaret Peacock
10741,11/14/1997,Around the Horn,London,UK,Chang,Beverages,19,15,0.2,10.96,Margaret Peacock
10742,11/14/1997,Bottom-Dollar Markets,Tsawassen,Canada,Aniseed Syrup,Condiments,10,20,0,243.73,Janet Leverling
10742,11/14/1997,Bottom-Dollar Markets,Tsawassen,Canada,Camembert Pierrot,Dairy Products,34,50,0,243.73,Janet Leverling
10742,11/14/1997,Bottom-Dollar Markets,Tsawassen,Canada,Mozzarella di Giovanni,Dairy Products,34.8,35,0,243.73,Janet Leverling
10743,11/17/1997,Around the Horn,London,UK,Spegesild,Seafood,12,28,0.05,23.72,Nancy Davolio
10744,11/17/1997,Vaffeljernet,Århus,Denmark,Boston Crab Meat,Seafood,18.4,50,0.2,69.19,Michael Suyama
10745,11/18/1997,QUICK-Stop,Cunewalde,Germany,Carnarvon Tigers,Seafood,62.5,24,0,3.52,Anne Dodsworth
10745,11/18/1997,QUICK-Stop,Cunewalde,Germany,Gula Malacca,Condiments,19.45,16,0,3.52,Anne Dodsworth
10745,11/18/1997,QUICK-Stop,Cunewalde,Germany,Raclette Courdavault,Dairy Products,55,45,0,3.52,Anne Dodsworth
10745,11/18/1997,QUICK-Stop,Cunewalde,Germany,Mozzarella di Giovanni,Dairy Products,34.8,7,0,3.52,Anne Dodsworth
10746,11/19/1997,Chop-suey Chinese,Bern,Switzerland,Konbu,Seafood,6,6,0,31.43,Nancy Davolio
10746,11/19/1997,Chop-suey Chinese,Bern,Switzerland,Singaporean Hokkien Fried Mee,Grains/Cereals,14,28,0,31.43,Nancy Davolio
10746,11/19/1997,Chop-suey Chinese,Bern,Switzerland,Tarte au sucre,Confections,49.3,9,0,31.43,Nancy Davolio
10746,11/19/1997,Chop-suey Chinese,Bern,Switzerland,Gudbrandsdalsost,Dairy Products,36,40,0,31.43,Nancy Davolio
10747,11/19/1997,Piccolo und mehr,Salzburg,Austria,Gorgonzola Telino,Dairy Products,12.5,8,0,117.33,Michael Suyama
10747,11/19/1997,Piccolo und mehr,Salzburg,Austria,Jack's New England Clam Chowder,Seafood,9.65,35,0,117.33,Michael Suyama
10747,11/19/1997,Piccolo und mehr,Salzburg,Austria,Vegie-spread,Condiments,43.9,9,0,117.33,Michael Suyama
10747,11/19/1997,Piccolo und mehr,Salzburg,Austria,Gudbrandsdalsost,Dairy Products,36,30,0,117.33,Michael Suyama
10748,11/20/1997,Save-a-lot Markets,Boise,USA,Tunnbröd,Grains/Cereals,9,44,0,232.55,Janet Leverling
10748,11/20/1997,Save-a-lot Markets,Boise,USA,Boston Crab Meat,Seafood,18.4,40,0,232.55,Janet Leverling
10748,11/20/1997,Save-a-lot Markets,Boise,USA,Gnocchi di nonna Alice,Grains/Cereals,38,28,0,232.55,Janet Leverling
10749,11/20/1997,Island Trading,Cowes,UK,Gnocchi di nonna Alice,Grains/Cereals,38,15,0,61.53,Margaret Peacock
10749,11/20/1997,Island Trading,Cowes,UK,Raclette Courdavault,Dairy Products,55,6,0,61.53,Margaret Peacock
10749,11/20/1997,Island Trading,Cowes,UK,Lakkalikööri,Beverages,18,10,0,61.53,Margaret Peacock
10750,11/21/1997,Wartian Herkku,Oulu,Finland,Tofu,Produce,23.25,5,0.15,79.3,Anne Dodsworth
10750,11/21/1997,Wartian Herkku,Oulu,Finland,Rogede sild,Seafood,9.5,40,0.15,79.3,Anne Dodsworth
10750,11/21/1997,Wartian Herkku,Oulu,Finland,Raclette Courdavault,Dairy Products,55,25,0.15,79.3,Anne Dodsworth
10751,11/24/1997,Richter Supermarkt,Genève,Switzerland,Gumbär Gummibärchen,Confections,31.23,12,0.1,130.79,Janet Leverling
10751,11/24/1997,Richter Supermarkt,Genève,Switzerland,Nord-Ost Matjeshering,Seafood,25.89,30,0,130.79,Janet Leverling
10751,11/24/1997,Richter Supermarkt,Genève,Switzerland,Valkoinen suklaa,Confections,16.25,20,0.1,130.79,Janet Leverling
10751,11/24/1997,Richter Supermarkt,Genève,Switzerland,Röd Kaviar,Seafood,15,15,0,130.79,Janet Leverling
10752,11/24/1997,North/South,London,UK,Chai,Beverages,18,8,0,1.39,Andrew Fuller
10752,11/24/1997,North/South,London,UK,Gudbrandsdalsost,Dairy Products,36,3,0,1.39,Andrew Fuller
10753,11/25/1997,Franchi S.p.A.,Torino,Italy,Rogede sild,Seafood,9.5,4,0,7.7,Janet Leverling
10753,11/25/1997,Franchi S.p.A.,Torino,Italy,Longlife Tofu,Produce,10,5,0,7.7,Janet Leverling
10754,11/25/1997,Magazzini Alimentari Riuniti,Bergamo,Italy,Boston Crab Meat,Seafood,18.4,3,0,2.38,Michael Suyama
10755,11/26/1997,Bon app',Marseille,France,Zaanse koeken,Confections,9.5,30,0.25,16.71,Margaret Peacock
